input_idx,layer_name,layer_type,op_type,M,K,P,input_sparsity,output_sparsity,weight_sparsity,nm_compatibility,input_shape,output_shape
3,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5117,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
3,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.302,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
3,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4917,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
3,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5535,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
3,layer3.1.conv3,Conv2d,MM,196,256,1024,0.539,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
3,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3671,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
3,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5115,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
3,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5085,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
3,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3227,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
3,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5019,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
3,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5483,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
3,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3158,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
3,layer3.4.conv2,Conv2d,MM,196,2304,256,0.491,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
3,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4765,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
3,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3404,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
3,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4826,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
3,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4891,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
3,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3157,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
3,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5373,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
3,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5232,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
3,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3157,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
3,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4858,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
3,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5277,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
3,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5226,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
3,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3581,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
3,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4738,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
3,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4969,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
3,fc,Linear,MV,1,2048,1000,0.0527,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
4,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
4,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
4,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4495,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
4,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5018,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
4,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
4,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4783,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
4,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4925,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
4,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5641,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
4,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3401,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
4,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5102,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
4,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4912,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
4,layer2.0.conv1,Conv2d,MM,3136,256,128,0.302,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
4,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4867,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
4,layer2.0.conv3,Conv2d,MM,784,128,512,0.4781,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
4,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.302,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
4,layer2.1.conv1,Conv2d,MM,784,512,128,0.4757,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
4,layer2.1.conv2,Conv2d,MM,784,1152,128,0.544,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
4,layer2.1.conv3,Conv2d,MM,784,128,512,0.4642,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
4,layer2.2.conv1,Conv2d,MM,784,512,128,0.3328,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
4,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4398,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
4,layer2.2.conv3,Conv2d,MM,784,128,512,0.5629,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
4,layer2.3.conv1,Conv2d,MM,784,512,128,0.3441,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
4,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4863,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
4,layer2.3.conv3,Conv2d,MM,784,128,512,0.5786,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
4,layer3.0.conv1,Conv2d,MM,784,512,256,0.3022,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
4,layer3.0.conv2,Conv2d,MM,196,2304,256,0.462,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
4,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5138,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
4,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3022,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
4,layer3.1.conv1,Conv2d,MM,196,1024,256,0.492,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
4,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5538,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
4,layer3.1.conv3,Conv2d,MM,196,256,1024,0.539,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
4,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3677,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
4,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5113,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
4,layer3.2.conv3,Conv2d,MM,196,256,1024,0.506,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
4,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3222,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
4,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5013,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
4,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5478,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
4,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3167,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
4,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4916,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
4,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4779,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
4,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3408,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
4,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4812,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
4,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4895,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
4,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3167,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
4,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5376,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
4,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5238,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
4,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3167,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
4,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4859,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
4,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5277,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
4,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5222,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
4,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3584,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
4,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4727,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
4,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4959,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
4,fc,Linear,MV,1,2048,1000,0.0557,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
5,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
5,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0024,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
5,layer1.0.conv2,Conv2d,MM,3136,576,64,0.4487,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
5,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5022,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
5,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0024,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
5,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4776,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
5,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4924,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
5,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5637,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
5,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3396,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
5,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5107,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
5,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4903,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
5,layer2.0.conv1,Conv2d,MM,3136,256,128,0.3017,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
5,layer2.0.conv2,Conv2d,MM,784,1152,128,0.486,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
5,layer2.0.conv3,Conv2d,MM,784,128,512,0.4775,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
5,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.3017,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
5,layer2.1.conv1,Conv2d,MM,784,512,128,0.4756,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
5,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5453,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
5,layer2.1.conv3,Conv2d,MM,784,128,512,0.4625,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
5,layer2.2.conv1,Conv2d,MM,784,512,128,0.3329,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
5,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4402,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
5,layer2.2.conv3,Conv2d,MM,784,128,512,0.564,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
5,layer2.3.conv1,Conv2d,MM,784,512,128,0.3434,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
5,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4859,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
5,layer2.3.conv3,Conv2d,MM,784,128,512,0.578,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
5,layer3.0.conv1,Conv2d,MM,784,512,256,0.302,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
5,layer3.0.conv2,Conv2d,MM,196,2304,256,0.4616,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
5,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5152,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
5,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.302,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
5,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4915,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
5,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5536,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
5,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5386,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
5,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3674,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
5,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5119,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
5,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5081,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
5,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3219,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
5,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5017,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
5,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5487,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
5,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3157,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
5,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4909,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
5,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4767,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
5,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3407,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
5,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4818,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
5,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4908,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
5,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3172,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
5,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5381,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
5,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5222,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
5,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3172,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
5,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4861,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
5,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5265,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
5,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5223,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
5,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3587,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
5,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4744,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
5,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4976,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
5,fc,Linear,MV,1,2048,1000,0.0537,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
6,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
6,layer1.0.conv1,Conv2d,MM,3136,64,64,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
6,layer1.0.conv2,Conv2d,MM,3136,576,64,0.449,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
6,layer1.0.conv3,Conv2d,MM,3136,64,256,0.5022,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
6,layer1.0.downsample.0,Conv2d,MM,3136,64,256,0.0026,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
6,layer1.1.conv1,Conv2d,MM,3136,256,64,0.4771,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
6,layer1.1.conv2,Conv2d,MM,3136,576,64,0.4928,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
6,layer1.1.conv3,Conv2d,MM,3136,64,256,0.5643,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
6,layer1.2.conv1,Conv2d,MM,3136,256,64,0.3395,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 64, 56, 56)"
6,layer1.2.conv2,Conv2d,MM,3136,576,64,0.5092,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 64, 56, 56)"
6,layer1.2.conv3,Conv2d,MM,3136,64,256,0.4897,0.0,0.5,1.0,"(1, 64, 56, 56)","(1, 256, 56, 56)"
6,layer2.0.conv1,Conv2d,MM,3136,256,128,0.302,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 128, 56, 56)"
6,layer2.0.conv2,Conv2d,MM,784,1152,128,0.4865,0.0,0.5,1.0,"(1, 128, 56, 56)","(1, 128, 28, 28)"
6,layer2.0.conv3,Conv2d,MM,784,128,512,0.4786,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
6,layer2.0.downsample.0,Conv2d,MM,784,256,512,0.302,0.0,0.5,1.0,"(1, 256, 56, 56)","(1, 512, 28, 28)"
6,layer2.1.conv1,Conv2d,MM,784,512,128,0.4754,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
6,layer2.1.conv2,Conv2d,MM,784,1152,128,0.5447,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
6,layer2.1.conv3,Conv2d,MM,784,128,512,0.462,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
6,layer2.2.conv1,Conv2d,MM,784,512,128,0.3324,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
6,layer2.2.conv2,Conv2d,MM,784,1152,128,0.4394,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
6,layer2.2.conv3,Conv2d,MM,784,128,512,0.5642,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
6,layer2.3.conv1,Conv2d,MM,784,512,128,0.3437,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 128, 28, 28)"
6,layer2.3.conv2,Conv2d,MM,784,1152,128,0.4873,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 128, 28, 28)"
6,layer2.3.conv3,Conv2d,MM,784,128,512,0.5778,0.0,0.5,1.0,"(1, 128, 28, 28)","(1, 512, 28, 28)"
6,layer3.0.conv1,Conv2d,MM,784,512,256,0.3018,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 256, 28, 28)"
6,layer3.0.conv2,Conv2d,MM,196,2304,256,0.462,0.0,0.5,1.0,"(1, 256, 28, 28)","(1, 256, 14, 14)"
6,layer3.0.conv3,Conv2d,MM,196,256,1024,0.5131,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
6,layer3.0.downsample.0,Conv2d,MM,196,512,1024,0.3018,0.0,0.5,1.0,"(1, 512, 28, 28)","(1, 1024, 14, 14)"
6,layer3.1.conv1,Conv2d,MM,196,1024,256,0.4914,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
6,layer3.1.conv2,Conv2d,MM,196,2304,256,0.5547,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
6,layer3.1.conv3,Conv2d,MM,196,256,1024,0.5393,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
6,layer3.2.conv1,Conv2d,MM,196,1024,256,0.3688,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
6,layer3.2.conv2,Conv2d,MM,196,2304,256,0.5115,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
6,layer3.2.conv3,Conv2d,MM,196,256,1024,0.5091,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
6,layer3.3.conv1,Conv2d,MM,196,1024,256,0.3219,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
6,layer3.3.conv2,Conv2d,MM,196,2304,256,0.5019,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
6,layer3.3.conv3,Conv2d,MM,196,256,1024,0.5479,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
6,layer3.4.conv1,Conv2d,MM,196,1024,256,0.3166,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
6,layer3.4.conv2,Conv2d,MM,196,2304,256,0.4908,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
6,layer3.4.conv3,Conv2d,MM,196,256,1024,0.4763,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
6,layer3.5.conv1,Conv2d,MM,196,1024,256,0.3409,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 256, 14, 14)"
6,layer3.5.conv2,Conv2d,MM,196,2304,256,0.4817,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 256, 14, 14)"
6,layer3.5.conv3,Conv2d,MM,196,256,1024,0.4923,0.0,0.5,1.0,"(1, 256, 14, 14)","(1, 1024, 14, 14)"
6,layer4.0.conv1,Conv2d,MM,196,1024,512,0.3169,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 512, 14, 14)"
6,layer4.0.conv2,Conv2d,MM,49,4608,512,0.5361,0.0,0.5,1.0,"(1, 512, 14, 14)","(1, 512, 7, 7)"
6,layer4.0.conv3,Conv2d,MM,49,512,2048,0.5232,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
6,layer4.0.downsample.0,Conv2d,MM,49,1024,2048,0.3169,0.0,0.5,1.0,"(1, 1024, 14, 14)","(1, 2048, 7, 7)"
6,layer4.1.conv1,Conv2d,MM,49,2048,512,0.4858,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
6,layer4.1.conv2,Conv2d,MM,49,4608,512,0.5279,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
6,layer4.1.conv3,Conv2d,MM,49,512,2048,0.5227,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
6,layer4.2.conv1,Conv2d,MM,49,2048,512,0.3586,0.0,0.5,1.0,"(1, 2048, 7, 7)","(1, 512, 7, 7)"
6,layer4.2.conv2,Conv2d,MM,49,4608,512,0.4731,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 512, 7, 7)"
6,layer4.2.conv3,Conv2d,MM,49,512,2048,0.4969,0.0,0.5,1.0,"(1, 512, 7, 7)","(1, 2048, 7, 7)"
6,fc,Linear,MV,1,2048,1000,0.0513,0.0,0.5,1.0,"(1, 2048)","(1, 1000)"
7,conv1,Conv2d,MM,12544,147,64,0.0,0.0,0.5,1.0,"(1, 3, 224, 224)","(1, 64, 112, 112)"
